"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Lumensyvyys maksimi [cm]","Sademäärä maksimi [mm]","Ilman lämpötila maksimi [°C]"
"Espoo Tapiola","2022","11","27","08:00","8","0.07","-3.4"
"Espoo Tapiola","2022","11","27","09:00","8","0.07","-3.6"
"Espoo Tapiola","2022","11","27","10:00","8","0.1","-3.9"
"Espoo Tapiola","2022","11","27","11:00","8","0","-4.1"
"Espoo Tapiola","2022","11","27","12:00","8","0","-3.8"
"Espoo Tapiola","2022","11","27","13:00","8","0","-3.8"
"Espoo Tapiola","2022","11","27","14:00","8","0","-3.7"
"Espoo Tapiola","2022","11","27","15:00","8","0.05","-3.6"
"Espoo Tapiola","2022","11","27","16:00","8","0","-3.3"
"Espoo Tapiola","2022","11","27","17:00","8","0","-3.2"
"Espoo Tapiola","2022","11","27","18:00","8","0","-3"
"Espoo Tapiola","2022","11","27","19:00","8","0","-2.8"
"Espoo Tapiola","2022","11","27","20:00","8","0","-2.6"
"Espoo Tapiola","2022","11","27","21:00","7","0","-2.7"
"Espoo Tapiola","2022","11","27","22:00","7","0","-2.5"
"Espoo Tapiola","2022","11","27","23:00","7","0","-2.3"
"Espoo Tapiola","2022","11","28","00:00","7","0","-2.2"
"Espoo Tapiola","2022","11","28","01:00","7","0","-2.2"
"Espoo Tapiola","2022","11","28","02:00","7","0","-1.9"
"Espoo Tapiola","2022","11","28","03:00","7","0","-1.6"
"Espoo Tapiola","2022","11","28","04:00","7","0","-1.3"
"Espoo Tapiola","2022","11","28","05:00","7","0","-1.2"
"Espoo Tapiola","2022","11","28","06:00","7","0","-1"
"Espoo Tapiola","2022","11","28","07:00","7","0","0"
"Espoo Tapiola","2022","11","28","08:00","7","0","0.8"
"Espoo Tapiola","2022","11","28","09:00","7","0","0.9"
"Espoo Tapiola","2022","11","28","10:00","7","0","0.2"
"Espoo Tapiola","2022","11","28","11:00","7","0","0.1"
"Espoo Tapiola","2022","11","28","12:00","7","0","0.1"
"Espoo Tapiola","2022","11","28","13:00","7","0","0.2"
"Espoo Tapiola","2022","11","28","14:00","7","0","1.1"
"Espoo Tapiola","2022","11","28","15:00","6","0","1.1"
"Espoo Tapiola","2022","11","28","16:00","6","0","1"
"Espoo Tapiola","2022","11","28","17:00","6","0","0.8"
"Espoo Tapiola","2022","11","28","18:00","6","0","1"
"Espoo Tapiola","2022","11","28","19:00","6","0.1","0.8"
"Espoo Tapiola","2022","11","28","20:00","6","0.08","0.6"
"Espoo Tapiola","2022","11","28","21:00","6","0.07","0.6"
"Espoo Tapiola","2022","11","28","22:00","6","0.05","0.7"
"Espoo Tapiola","2022","11","28","23:00","6","0","0.7"
"Espoo Tapiola","2022","11","29","00:00","6","0","0.7"
"Espoo Tapiola","2022","11","29","01:00","6","0","0.7"
"Espoo Tapiola","2022","11","29","02:00","6","0","-0.4"
"Espoo Tapiola","2022","11","29","03:00","6","0","0.9"
"Espoo Tapiola","2022","11","29","04:00","6","0","1"
"Espoo Tapiola","2022","11","29","05:00","6","0","1.2"
"Espoo Tapiola","2022","11","29","06:00","6","0","1.2"
"Espoo Tapiola","2022","11","29","07:00","6","0","1.4"
"Espoo Tapiola","2022","11","29","08:00","6","0","1.6"
"Espoo Tapiola","2022","11","29","09:00","6","0","1.6"
"Espoo Tapiola","2022","11","29","10:00","6","0","1.9"
"Espoo Tapiola","2022","11","29","11:00","6","0","2.1"
"Espoo Tapiola","2022","11","29","12:00","5","0","2.2"
"Espoo Tapiola","2022","11","29","13:00","5","0","2.2"
"Espoo Tapiola","2022","11","29","14:00","5","0","2.3"
"Espoo Tapiola","2022","11","29","15:00","5","0","2.3"
"Espoo Tapiola","2022","11","29","16:00","5","0","2.3"
"Espoo Tapiola","2022","11","29","17:00","5","0","2.2"
"Espoo Tapiola","2022","11","29","18:00","4","0","2"
"Espoo Tapiola","2022","11","29","19:00","4","0","2.1"
"Espoo Tapiola","2022","11","29","20:00","4","0.12","1.8"
"Espoo Tapiola","2022","11","29","21:00","4","0.07","1.6"
"Espoo Tapiola","2022","11","29","22:00","4","0.08","1.5"
"Espoo Tapiola","2022","11","29","23:00","4","0.1","1.2"
"Espoo Tapiola","2022","11","30","00:00","4","0.08","0.8"
"Espoo Tapiola","2022","11","30","01:00","4","0.1","0.7"
"Espoo Tapiola","2022","11","30","02:00","4","0.1","0.7"
"Espoo Tapiola","2022","11","30","03:00","4","0.1","0.5"
"Espoo Tapiola","2022","11","30","04:00","4","0.12","0.4"
"Espoo Tapiola","2022","11","30","05:00","4","0.05","0.4"
"Espoo Tapiola","2022","11","30","06:00","3","0.07","0.4"
"Espoo Tapiola","2022","11","30","07:00","4","0.07","0.4"
"Espoo Tapiola","2022","11","30","08:00","4","0.05","0.5"
"Espoo Tapiola","2022","11","30","09:00","3","0","0.6"
"Espoo Tapiola","2022","11","30","10:00","3","0","0.7"
"Espoo Tapiola","2022","11","30","11:00","3","0","0.8"
"Espoo Tapiola","2022","11","30","12:00","3","0","0.9"
"Espoo Tapiola","2022","11","30","13:00","3","0","1"
"Espoo Tapiola","2022","11","30","14:00","3","0","1"
"Espoo Tapiola","2022","11","30","15:00","3","0","0.8"
"Espoo Tapiola","2022","11","30","16:00","3","0","0.8"
"Espoo Tapiola","2022","11","30","17:00","3","0","0.6"
"Espoo Tapiola","2022","11","30","18:00","3","0","0.5"
"Espoo Tapiola","2022","11","30","19:00","3","0","0.6"
"Espoo Tapiola","2022","11","30","20:00","3","0","0.6"
"Espoo Tapiola","2022","11","30","21:00","3","0","0.6"
"Espoo Tapiola","2022","11","30","22:00","3","0","0.6"
"Espoo Tapiola","2022","11","30","23:00","3","0","0.6"
"Espoo Tapiola","2022","12","1","00:00","3","0","0.6"
"Espoo Tapiola","2022","12","1","01:00","3","0","0.5"
"Espoo Tapiola","2022","12","1","02:00","3","0","0.5"
"Espoo Tapiola","2022","12","1","03:00","3","0","0.5"
"Espoo Tapiola","2022","12","1","04:00","2","0","0.4"
"Espoo Tapiola","2022","12","1","05:00","2","0","0.4"
"Espoo Tapiola","2022","12","1","06:00","2","0","0.5"
"Espoo Tapiola","2022","12","1","07:00","2","0","0.4"
"Espoo Tapiola","2022","12","1","08:00","2","0","0.4"
"Espoo Tapiola","2022","12","1","09:00","2","0","0.4"
"Espoo Tapiola","2022","12","1","10:00","2","0","0.3"
"Espoo Tapiola","2022","12","1","11:00","2","0","0.3"
"Espoo Tapiola","2022","12","1","12:00","2","0","0.3"
"Espoo Tapiola","2022","12","1","13:00","2","0","0.2"
"Espoo Tapiola","2022","12","1","14:00","2","0","0.2"
"Espoo Tapiola","2022","12","1","15:00","2","0","0.2"
"Espoo Tapiola","2022","12","1","16:00","2","0","0.1"
"Espoo Tapiola","2022","12","1","17:00","2","0","-0.1"
"Espoo Tapiola","2022","12","1","18:00","2","0","-0.4"
"Espoo Tapiola","2022","12","1","19:00","2","0","-0.8"
"Espoo Tapiola","2022","12","1","20:00","2","0","-1"
"Espoo Tapiola","2022","12","1","21:00","2","0","-1.1"
"Espoo Tapiola","2022","12","1","22:00","2","0","-1.3"
"Espoo Tapiola","2022","12","1","23:00","2","0","-1.4"
"Espoo Tapiola","2022","12","2","00:00","2","0","-1.4"
"Espoo Tapiola","2022","12","2","01:00","2","0","-1.4"
"Espoo Tapiola","2022","12","2","02:00","2","0","-1.4"
"Espoo Tapiola","2022","12","2","03:00","2","0","-1.5"
"Espoo Tapiola","2022","12","2","04:00","2","0","-1.5"
"Espoo Tapiola","2022","12","2","05:00","2","0","-1.3"
"Espoo Tapiola","2022","12","2","06:00","2","0","-1.3"
"Espoo Tapiola","2022","12","2","07:00","2","0","-1.3"
"Espoo Tapiola","2022","12","2","08:00","2","0","-1.4"
"Espoo Tapiola","2022","12","2","09:00","2","0","-1.5"
"Espoo Tapiola","2022","12","2","10:00","2","0","-1.7"
"Espoo Tapiola","2022","12","2","11:00","2","0","-1.7"
"Espoo Tapiola","2022","12","2","12:00","2","0","-1.7"
"Espoo Tapiola","2022","12","2","13:00","2","0","-1.8"
"Espoo Tapiola","2022","12","2","14:00","2","0","-2.2"
"Espoo Tapiola","2022","12","2","15:00","2","0","-3.1"
"Espoo Tapiola","2022","12","2","16:00","2","0","-3.6"
"Espoo Tapiola","2022","12","2","17:00","2","0","-3.8"
"Espoo Tapiola","2022","12","2","18:00","2","0","-3.8"
"Espoo Tapiola","2022","12","2","19:00","2","0","-3.9"
"Espoo Tapiola","2022","12","2","20:00","2","0","-3.5"
"Espoo Tapiola","2022","12","2","21:00","2","0","-3.2"
"Espoo Tapiola","2022","12","2","22:00","2","0","-3"
"Espoo Tapiola","2022","12","2","23:00","2","0","-3"
"Espoo Tapiola","2022","12","3","00:00","2","0","-3"
"Espoo Tapiola","2022","12","3","01:00","2","0","-3.1"
"Espoo Tapiola","2022","12","3","02:00","2","0","-3"
"Espoo Tapiola","2022","12","3","03:00","2","0","-3.1"
"Espoo Tapiola","2022","12","3","04:00","2","0","-3.2"
"Espoo Tapiola","2022","12","3","05:00","2","0","-3.3"
"Espoo Tapiola","2022","12","3","06:00","2","0","-3.3"
"Espoo Tapiola","2022","12","3","07:00","2","0","-3.4"
"Espoo Tapiola","2022","12","3","08:00","2","0","-3.5"
"Espoo Tapiola","2022","12","3","09:00","2","0","-3.5"
"Espoo Tapiola","2022","12","3","10:00","2","0.12","-3.5"
"Espoo Tapiola","2022","12","3","11:00","2","0.1","-3.5"
"Espoo Tapiola","2022","12","3","12:00","3","0.08","-3.3"
"Espoo Tapiola","2022","12","3","13:00","3","0","-3.1"
"Espoo Tapiola","2022","12","3","14:00","3","0","-3.1"
"Espoo Tapiola","2022","12","3","15:00","3","0","-3"
"Espoo Tapiola","2022","12","3","16:00","3","0","-3.1"
"Espoo Tapiola","2022","12","3","17:00","3","0","-3.2"
"Espoo Tapiola","2022","12","3","18:00","3","0","-3.3"
"Espoo Tapiola","2022","12","3","19:00","3","0","-3.4"
"Espoo Tapiola","2022","12","3","20:00","3","0","-3.5"
"Espoo Tapiola","2022","12","3","21:00","3","0","-3.3"
"Espoo Tapiola","2022","12","3","22:00","3","0","-3.3"
"Espoo Tapiola","2022","12","3","23:00","3","0","-3.4"
"Espoo Tapiola","2022","12","4","00:00","3","0","-3.4"
"Espoo Tapiola","2022","12","4","01:00","3","0","-3"
"Espoo Tapiola","2022","12","4","02:00","3","0","-2.8"
"Espoo Tapiola","2022","12","4","03:00","3","0","-2.6"
"Espoo Tapiola","2022","12","4","04:00","3","0","-2.2"
"Espoo Tapiola","2022","12","4","05:00","3","0","-2.5"
"Espoo Tapiola","2022","12","4","06:00","3","0","-2.6"
"Espoo Tapiola","2022","12","4","07:00","3","0","-2.6"
"Espoo Tapiola","2022","12","4","08:00","3","0","-3"
"Espoo Tapiola","2022","12","4","09:00","3","0","-2.9"
"Espoo Tapiola","2022","12","4","10:00","3","0.07","-2.9"
"Espoo Tapiola","2022","12","4","11:00","3","0.07","-3"
"Espoo Tapiola","2022","12","4","12:00","3","0.05","-2.9"
"Espoo Tapiola","2022","12","4","13:00","3","0.05","-2.9"
"Espoo Tapiola","2022","12","4","14:00","3","0.05","-2.9"
"Espoo Tapiola","2022","12","4","15:00","3","0","-2.9"
"Espoo Tapiola","2022","12","4","16:00","3","0","-2.9"
"Espoo Tapiola","2022","12","4","17:00","3","0","-3"
"Espoo Tapiola","2022","12","4","18:00","3","0","-3.1"
"Espoo Tapiola","2022","12","4","19:00","3","0","-3.1"
"Espoo Tapiola","2022","12","4","20:00","3","0","-3.1"
"Espoo Tapiola","2022","12","4","21:00","3","0","-3.1"
"Espoo Tapiola","2022","12","4","22:00","3","0","-3.2"
"Espoo Tapiola","2022","12","4","23:00","3","0","-3.3"
"Espoo Tapiola","2022","12","5","00:00","3","0","-3.2"
"Espoo Tapiola","2022","12","5","01:00","3","0","-3.2"
"Espoo Tapiola","2022","12","5","02:00","3","0","-3.3"
"Espoo Tapiola","2022","12","5","03:00","3","0","-3.3"
"Espoo Tapiola","2022","12","5","04:00","3","0","-3.4"
"Espoo Tapiola","2022","12","5","05:00","3","0","-3.5"
"Espoo Tapiola","2022","12","5","06:00","3","0","-3.6"
"Espoo Tapiola","2022","12","5","07:00","3","0","-4.2"
"Espoo Tapiola","2022","12","5","08:00","3","0","-4.9"
"Espoo Tapiola","2022","12","5","09:00","3","0","-5.4"
"Espoo Tapiola","2022","12","5","10:00","3","0","-4.8"
"Espoo Tapiola","2022","12","5","11:00","3","0","-3.6"
"Espoo Tapiola","2022","12","5","12:00","3","0","-3"
"Espoo Tapiola","2022","12","5","13:00","3","0","-2.7"
"Espoo Tapiola","2022","12","5","14:00","3","0","-2.4"
"Espoo Tapiola","2022","12","5","15:00","3","0","-2.4"
"Espoo Tapiola","2022","12","5","16:00","3","0","-2.3"
"Espoo Tapiola","2022","12","5","17:00","3","0","-2.2"
"Espoo Tapiola","2022","12","5","18:00","3","0","-2"
"Espoo Tapiola","2022","12","5","19:00","3","0","-1.8"
"Espoo Tapiola","2022","12","5","20:00","3","0","-1.3"
"Espoo Tapiola","2022","12","5","21:00","3","0","0.7"
"Espoo Tapiola","2022","12","5","22:00","3","0","0.7"
"Espoo Tapiola","2022","12","5","23:00","3","0","0.4"
"Espoo Tapiola","2022","12","6","00:00","3","0","0.3"
"Espoo Tapiola","2022","12","6","01:00","3","0","0"
"Espoo Tapiola","2022","12","6","02:00","3","0","-0.2"
"Espoo Tapiola","2022","12","6","03:00","3","0","-0.3"
"Espoo Tapiola","2022","12","6","04:00","3","0.08","-0.2"
"Espoo Tapiola","2022","12","6","05:00","3","0.1","-0.3"
"Espoo Tapiola","2022","12","6","06:00","4","0.1","-0.3"
"Espoo Tapiola","2022","12","6","07:00","4","0.13","-0.1"
"Espoo Tapiola","2022","12","6","08:00","5","0.12","-0.2"
"Espoo Tapiola","2022","12","6","09:00","5","0.05","-0.3"
"Espoo Tapiola","2022","12","6","10:00","5","0","-0.3"
"Espoo Tapiola","2022","12","6","11:00","5","0","-0.2"
"Espoo Tapiola","2022","12","6","12:00","5","0","-0.1"
"Espoo Tapiola","2022","12","6","13:00","5","0.07","-0.2"
"Espoo Tapiola","2022","12","6","14:00","5","0.05","-0.1"
"Espoo Tapiola","2022","12","6","15:00","5","0.05","-0.1"
"Espoo Tapiola","2022","12","6","16:00","5","0.12","0.1"
"Espoo Tapiola","2022","12","6","17:00","5","0.07","-0.2"
"Espoo Tapiola","2022","12","6","18:00","5","0.12","-0.2"
"Espoo Tapiola","2022","12","6","19:00","5","0.1","-0.2"
"Espoo Tapiola","2022","12","6","20:00","6","0.13","-0.2"
"Espoo Tapiola","2022","12","6","21:00","6","0.17","-0.3"
"Espoo Tapiola","2022","12","6","22:00","7","0.1","-0.1"
"Espoo Tapiola","2022","12","6","23:00","7","0.07","0.2"
"Espoo Tapiola","2022","12","7","00:00","8","0.08","0.3"
"Espoo Tapiola","2022","12","7","01:00","8","0.18","0.7"
"Espoo Tapiola","2022","12","7","02:00","7","0.13","0.9"
"Espoo Tapiola","2022","12","7","03:00","7","0","0.5"
"Espoo Tapiola","2022","12","7","04:00","7","0.07","0.3"
"Espoo Tapiola","2022","12","7","05:00","7","0","0.2"
"Espoo Tapiola","2022","12","7","06:00","7","0","0.2"
"Espoo Tapiola","2022","12","7","07:00","7","0","-0.1"
"Espoo Tapiola","2022","12","7","08:00","7","0","-0.3"
"Espoo Tapiola","2022","12","7","09:00","7","0","-0.2"
"Espoo Tapiola","2022","12","7","10:00","7","0.17","0.1"
"Espoo Tapiola","2022","12","7","11:00","7","0.13","0.2"
"Espoo Tapiola","2022","12","7","12:00","8","0.13","0.3"
"Espoo Tapiola","2022","12","7","13:00","8","0.13","0.2"
"Espoo Tapiola","2022","12","7","14:00","9","0.17","0.1"
"Espoo Tapiola","2022","12","7","15:00","9","0.17","0"
"Espoo Tapiola","2022","12","7","16:00","10","0.17","-0.3"
"Espoo Tapiola","2022","12","7","17:00","10","0.17","-0.8"
"Espoo Tapiola","2022","12","7","18:00","10","0.12","-1.1"
"Espoo Tapiola","2022","12","7","19:00","11","0.12","-1.6"
"Espoo Tapiola","2022","12","7","20:00","12","0.25","-1.7"
"Espoo Tapiola","2022","12","7","21:00","14","0.28","-1.9"
"Espoo Tapiola","2022","12","7","22:00","15","0.23","-2.3"
"Espoo Tapiola","2022","12","7","23:00","15","0.13","-2.5"
"Espoo Tapiola","2022","12","8","00:00","16","0.18","-2.6"
"Espoo Tapiola","2022","12","8","01:00","17","0.23","-2.6"
"Espoo Tapiola","2022","12","8","02:00","18","0.22","-2.7"
"Espoo Tapiola","2022","12","8","03:00","18","0.18","-3"
"Espoo Tapiola","2022","12","8","04:00","19","0.33","-2.9"
"Espoo Tapiola","2022","12","8","05:00","19","0.17","-3"
"Espoo Tapiola","2022","12","8","06:00","20","0.12","-2.9"
"Espoo Tapiola","2022","12","8","07:00","20","0.17","-2.7"
"Espoo Tapiola","2022","12","8","08:00","20","0.13","-2.5"
"Espoo Tapiola","2022","12","8","09:00","20","0.05","-2.3"
"Espoo Tapiola","2022","12","8","10:00","21","0.07","-2"
"Espoo Tapiola","2022","12","8","11:00","20","0.08","-1.5"
"Espoo Tapiola","2022","12","8","12:00","20","0.13","-0.9"
"Espoo Tapiola","2022","12","8","13:00","21","0.08","-0.1"
"Espoo Tapiola","2022","12","8","14:00","21","0.17","0"
"Espoo Tapiola","2022","12","8","15:00","21","0.12","-0.1"
"Espoo Tapiola","2022","12","8","16:00","21","0.1","-0.4"
"Espoo Tapiola","2022","12","8","17:00","20","0.08","-1.3"
"Espoo Tapiola","2022","12","8","18:00","20","0","-2.4"
"Espoo Tapiola","2022","12","8","19:00","20","0","-2.8"
"Espoo Tapiola","2022","12","8","20:00","20","0","-3.3"
"Espoo Tapiola","2022","12","8","21:00","21","0.07","-3.1"
"Espoo Tapiola","2022","12","8","22:00","21","0.08","-3.1"
"Espoo Tapiola","2022","12","8","23:00","20","0","-3.6"
"Espoo Tapiola","2022","12","9","00:00","20","0","-4.6"
"Espoo Tapiola","2022","12","9","01:00","20","0","-6.1"
"Espoo Tapiola","2022","12","9","02:00","20","0","-7.5"
"Espoo Tapiola","2022","12","9","03:00","20","0","-9.2"
"Espoo Tapiola","2022","12","9","04:00","21","0.47","-2.8"
"Espoo Tapiola","2022","12","9","05:00","22","0.32","-3.9"
"Espoo Tapiola","2022","12","9","06:00","21","0.03","-3"
"Espoo Tapiola","2022","12","9","07:00","21","0","-4.7"
"Espoo Tapiola","2022","12","9","08:00","21","0","-6.7"
"Espoo Tapiola","2022","12","9","09:00","21","0","-8.2"
"Espoo Tapiola","2022","12","9","10:00","21","0","-9.1"
"Espoo Tapiola","2022","12","9","11:00","21","0","-9.6"
"Espoo Tapiola","2022","12","9","12:00","21","0","-8.8"
"Espoo Tapiola","2022","12","9","13:00","21","0","-7.8"
"Espoo Tapiola","2022","12","9","14:00","21","0","-7.1"
"Espoo Tapiola","2022","12","9","15:00","21","0","-7.9"
"Espoo Tapiola","2022","12","9","16:00","21","0","-8.5"
"Espoo Tapiola","2022","12","9","17:00","20","0","-9.2"
"Espoo Tapiola","2022","12","9","18:00","21","0","-9.5"
"Espoo Tapiola","2022","12","9","19:00","21","0","-8.6"
"Espoo Tapiola","2022","12","9","20:00","21","0","-8.5"
"Espoo Tapiola","2022","12","9","21:00","21","0","-8.1"
"Espoo Tapiola","2022","12","9","22:00","21","0.1","-7.5"
"Espoo Tapiola","2022","12","9","23:00","21","0.12","-6.8"
"Espoo Tapiola","2022","12","10","00:00","22","0.27","-6.5"
"Espoo Tapiola","2022","12","10","01:00","24","0.3","-5.6"
"Espoo Tapiola","2022","12","10","02:00","24","0.15","-0.3"
"Espoo Tapiola","2022","12","10","03:00","24","0.38","-0.3"
"Espoo Tapiola","2022","12","10","04:00","25","0.4","0.1"
"Espoo Tapiola","2022","12","10","05:00","25","0.13","0.1"
"Espoo Tapiola","2022","12","10","06:00","25","0","0.2"
"Espoo Tapiola","2022","12","10","07:00","25","0.1","0.1"
"Espoo Tapiola","2022","12","10","08:00","25","0.08","0.5"
"Espoo Tapiola","2022","12","10","09:00","25","0.08","0.7"
"Espoo Tapiola","2022","12","10","10:00","24","0","0.6"
"Espoo Tapiola","2022","12","10","11:00","24","0.07","0.3"
"Espoo Tapiola","2022","12","10","12:00","24","0.07","0.2"
"Espoo Tapiola","2022","12","10","13:00","24","0.23","-0.3"
"Espoo Tapiola","2022","12","10","14:00","24","0","-0.3"
"Espoo Tapiola","2022","12","10","15:00","24","0","-1.3"
"Espoo Tapiola","2022","12","10","16:00","24","0","-1.5"
"Espoo Tapiola","2022","12","10","17:00","24","0","-1.6"
"Espoo Tapiola","2022","12","10","18:00","24","0.13","-2.1"
"Espoo Tapiola","2022","12","10","19:00","24","0.13","-2"
"Espoo Tapiola","2022","12","10","20:00","25","0.1","-2.3"
"Espoo Tapiola","2022","12","10","21:00","26","0.23","-2.3"
"Espoo Tapiola","2022","12","10","22:00","26","0.05","-2.5"
"Espoo Tapiola","2022","12","10","23:00","26","0","-2.6"
"Espoo Tapiola","2022","12","11","00:00","27","0.17","-2.6"
"Espoo Tapiola","2022","12","11","01:00","27","0.33","-2.8"
"Espoo Tapiola","2022","12","11","02:00","27","0.08","-3"
"Espoo Tapiola","2022","12","11","03:00","27","0","-3.1"
"Espoo Tapiola","2022","12","11","04:00","27","0","-3.7"
"Espoo Tapiola","2022","12","11","05:00","27","0","-4"
"Espoo Tapiola","2022","12","11","06:00","26","0","-4.2"
"Espoo Tapiola","2022","12","11","07:00","26","0","-4.6"
"Espoo Tapiola","2022","12","11","08:00","26","0","-4.9"
"Espoo Tapiola","2022","12","11","09:00","26","0","-5.1"
"Espoo Tapiola","2022","12","11","10:00","26","0","-5.9"
"Espoo Tapiola","2022","12","11","11:00","26","0","-4.9"
"Espoo Tapiola","2022","12","11","12:00","26","0","-4.1"
"Espoo Tapiola","2022","12","11","13:00","26","0","-3.3"
"Espoo Tapiola","2022","12","11","14:00","26","0","-3.1"
"Espoo Tapiola","2022","12","11","15:00","25","0","-2.8"
"Espoo Tapiola","2022","12","11","16:00","25","0","-2.5"
"Espoo Tapiola","2022","12","11","17:00","25","0","-2.4"
"Espoo Tapiola","2022","12","11","18:00","25","0","-2.5"
"Espoo Tapiola","2022","12","11","19:00","25","0","-2"
"Espoo Tapiola","2022","12","11","20:00","25","0","-2.6"
"Espoo Tapiola","2022","12","11","21:00","25","0","-3.2"
"Espoo Tapiola","2022","12","11","22:00","25","0","-3.5"
"Espoo Tapiola","2022","12","11","23:00","25","0","-3.8"
"Espoo Tapiola","2022","12","12","00:00","25","0","-4.2"
"Espoo Tapiola","2022","12","12","01:00","24","0","-4.5"
